Frame NO., Target Total, Target NO., X(m), Y(m), Z(m), Velocity(m/s), Intensity, Intensity(Log) 
30, 87, 44, 0.5996, 1.6387, 0, 0.6261, 58, 18, 
30, 87, 45, 0.7266, 1.6348, 0, 0.6261, 15, 12, 
30, 87, 46, 0.3535, 0.7969, 0, 0.7513, 29, 15, 
30, 87, 47, 0.373, 0.8379, 0, 0.7513, 188, 23, 
30, 87, 48, 0.3906, 0.877, 0, 0.7513, 357, 26, 
30, 87, 49, 0.4082, 0.916, 0, 0.7513, 253, 24, 
30, 87, 50, 0.459, 0.9414, 0, 0.7513, 59, 18, 
30, 87, 51, 0.4414, 1.5078, 0, 0.7513, 31, 15, 
30, 87, 52, 0.3008, 0.8203, 0, 0.8766, 15, 12, 
30, 87, 53, 0.3145, 0.8613, 0, 0.8766, 81, 19, 
30, 87, 54, 0.3301, 0.9004, 0, 0.8766, 155, 22, 
30, 87, 55, 0.377, 0.9297, 0, 0.8766, 117, 21, 
30, 87, 56, 0.4258, 0.957, 0, 0.8766, 34, 15, 
30, 87, 57, 0.3809, 1.4785, 0, 0.8766, 43, 16, 
30, 87, 58, 0.4414, 1.5078, 0, 0.8766, 59, 18, 
30, 87, 59, 0.4531, 1.5488, 0, 0.8766, 28, 15, 
30, 87, 60, 0.584, 1.5977, 0, 0.8766, 18, 13, 
30, 87, 61, 0.2578, 0.8789, 0, -1.0018, 103, 20, 
30, 87, 62, 0.2695, 0.9219, 0, -1.0018, 242, 24, 
30, 87, 63, 0.2813, 0.9629, 0, -1.0018, 207, 23, 
30, 87, 64, 0.2949, 1.0039, 0, -1.0018, 65, 18, 
30, 87, 65, 0.0977, 1.5684, 0, -1.0018, 31, 15, 
30, 87, 66, 0.2188, 0.8457, 0, -0.8766, 15, 12, 
30, 87, 67, 0.2285, 0.8867, 0, -0.8766, 164, 22, 
30, 87, 68, 0.2402, 0.9297, 0, -0.8766, 398, 26, 
30, 87, 69, 0.25, 0.9707, 0, -0.8766, 359, 26, 
30, 87, 70, 0.2617, 1.0137, 0, -0.8766, 128, 21, 
30, 87, 71, 0.2734, 1.0566, 0, -0.8766, 19, 13, 
30, 87, 72, 0.2285, 0.8867, 0, -0.7513, 94, 20, 
30, 87, 73, 0.2402, 0.9297, 0, -0.7513, 234, 24, 
30, 87, 74, 0.25, 0.9707, 0, -0.7513, 217, 23, 
30, 87, 75, 0.2617, 1.0137, 0, -0.7513, 83, 19, 
30, 87, 76, 0.2734, 1.0566, 0, -0.7513, 14, 12, 
30, 87, 77, 0.373, 0.8379, 0, 0, 9, 10, 
30, 87, 78, 0.6602, 0.6973, 0, 0, 20, 13, 
30, 87, 79, 0.6895, 0.7285, 0, 0, 17, 13, 
30, 87, 80, -0.0566, 1.7871, 0, 0, 33, 15, 
30, 87, 81, 0.9375, 1.625, 0, 0, 14, 12, 
30, 87, 82, 0.3145, 0.9531, 0, 0.1252, 20, 13, 
30, 87, 83, 0.9375, 1.625, 0, 0.1252, 23, 14, 
30, 87, 84, 0.2285, 1.8184, 0, 0.3757, 28, 15, 
30, 87, 85, 0.0332, 1.0469, 0, 0.6261, 23, 14, 
30, 87, 86, -0.0527, 1.7012, 0, 0.8766, 13, 11, 
30, 87, 87, 0.5449, 0.6816, 0, -0.8766, 10, 10, 
31, 91, 1, 0.2734, 1.0566, 0, 0, 28, 15, 
31, 91, 2, 0.2832, 1.0977, 0, 0, 39, 16, 
31, 91, 3, 0.332, 1.1309, 0, 0, 20, 13, 
31, 91, 4, 0.6387, 1.5781, 0, 0, 22, 14, 
31, 91, 5, 0.6543, 1.6172, 0, 0, 44, 17, 
31, 91, 6, 0.6699, 1.6582, 0, 0, 35, 16, 
31, 91, 7, 0.084, 2.7031, 0, 0, 11, 11, 
31, 91, 8, 0.0859, 2.748, 0, 0, 13, 11, 
31, 91, 9, 0.3496, 2.7695, 0, 0, 7, 9, 
31, 91, 10, 0.6621, 3.4707, 0, 0, 15, 12, 
31, 91, 11, 0.6699, 3.5137, 0, 0, 38, 16, 
31, 91, 12, 0.793, 3.5332, 0, 0, 39, 16, 
31, 91, 13, 0.8008, 3.5762, 0, 0, 16, 12, 
31, 91, 14, 0.6602, 0.6973, 0, 0.1252, 34, 15, 
31, 91, 15, 0.6582, 0.7578, 0, 0.1252, 24, 14, 
31, 91, 16, 0.2734, 1.0566, 0, 0.1252, 43, 16, 
31, 91, 17, 0.2832, 1.0977, 0, 0.1252, 77, 19, 
31, 91, 18, 0.2949, 1.1406, 0, 0.1252, 49, 17, 
31, 91, 19, 0.6387, 1.5781, 0, 0.1252, 121, 21, 
31, 91, 20, 0.5996, 1.6387, 0, 0.1252, 215, 23, 
31, 91, 21, 0.6152, 1.6797, 0, 0.1252, 150, 22, 
31, 91, 22, 0.7617, 1.7148, 0, 0.1252, 36, 16, 
31, 91, 23, 0.498, 2.6133, 0, 0.1252, 27, 14, 
31, 91, 24, 0.1699, 2.6992, 0, 0.1252, 39, 16, 
31, 91, 25, 0, 2.748, 0, 0.1252, 37, 16, 
31, 91, 26, 0.2383, 1.0645, 0, 0.2504, 36, 16, 
31, 91, 27, 0.248, 1.1074, 0, 0.2504, 54, 17, 
31, 91, 28, 0.2949, 1.1406, 0, 0.2504, 35, 16, 
31, 91, 29, 0.584, 1.5977, 0, 0.2504, 189, 23, 
31, 91, 30, 0.5996, 1.6387, 0, 0.2504, 329, 25, 
31, 91, 31, 0.6152, 1.6797, 0, 0.2504, 225, 24, 
31, 91, 32, 0.6309, 1.7207, 0, 0.2504, 46, 17, 
31, 91, 33, -0.0859, 2.748, 0, 0.2504, 17, 13, 
31, 91, 34, 0.1641, 1.0352, 0, 0.3757, 27, 14, 
31, 91, 35, 0.2051, 1.0723, 0, 0.3757, 64, 18, 
31, 91, 36, 0.1777, 1.1211, 0, 0.3757, 55, 17, 
31, 91, 37, 0.5313, 1.6172, 0, 0.3757, 93, 20, 
31, 91, 38, 0.5449, 1.6582, 0, 0.3757, 151, 22, 
31, 91, 39, 0.5586, 1.6992, 0, 0.3757, 97, 20, 
31, 91, 40, 0.459, 1.7734, 0, 0.3757, 22, 14, 
31, 91, 41, 0.7285, 3.8145, 0, 0.3757, 11, 11, 
31, 91, 42, 0.1641, 1.0352, 0, 0.5009, 30, 15, 
31, 91, 43, 0.1699, 1.0781, 0, 0.5009, 81, 19, 
31, 91, 44, 0.2129, 1.1133, 0, 0.5009, 83, 19, 
31, 91, 45, 0.2207, 1.1563, 0, 0.5009, 35, 16, 
31, 91, 46, 0.709, 1.5938, 0, 0.5009, 26, 14, 
31, 91, 47, 0.7266, 1.6348, 0, 0.5009, 31, 15, 
31, 91, 48, 0.8008, 1.6484, 0, 0.5009, 19, 13, 
31, 91, 49, 0.1309, 1.0391, 0, 0.7513, 28, 15, 
31, 91, 50, 0.1367, 1.082, 0, 0.7513, 86, 19, 
31, 91, 51, 0.1426, 1.125, 0, 0.7513, 104, 20, 
31, 91, 52, 0.1836, 1.1641, 0, 0.7513, 54, 17, 
31, 91, 53, 0.4258, 1.6484, 0, 0.7513, 25, 14, 
31, 91, 54, 0.5586, 1.6992, 0, 0.7513, 24, 14, 
31, 91, 55, 0.1367, 1.082, 0, 0.8766, 41, 16, 
31, 91, 56, 0.1426, 1.125, 0, 0.8766, 56, 18, 
31, 91, 57, 0.1465, 1.168, 0, 0.8766, 34, 15, 
31, 91, 58, 0.3633, 1.6172, 0, 0.8766, 54, 17, 
31, 91, 59, 0.373, 1.6602, 0, 0.8766, 62, 18, 
31, 91, 60, 0.4355, 1.6895, 0, 0.8766, 38, 16, 
31, 91, 61, 0.0527, 1.6563, 0, -1.0018, 46, 17, 
31, 91, 62, 0.0527, 1.7012, 0, -1.0018, 57, 18, 
31, 91, 63, 0.1094, 1.7422, 0, -1.0018, 35, 16, 
31, 91, 64, 0.1641, 1.2988, 0, -0.7513, 24, 14, 
31, 91, 65, 0.127, 1.3457, 0, -0.7513, 42, 16, 
31, 91, 66, 0.1309, 1.3906, 0, -0.7513, 29, 15, 
31, 91, 67, 0.1641, 1.2988, 0, -0.6261, 15, 12, 
31, 91, 68, 0.084, 1.3496, 0, -0.6261, 27, 14, 
31, 91, 69, 0.1309, 1.3906, 0, -0.6261, 17, 13, 
31, 91, 70, 0.6699, 3.5137, 0, -0.3757, 20, 13, 
31, 91, 71, 0.6797, 3.5566, 0, -0.3757, 25, 14, 
31, 91, 72, 0.5723, 3.6191, 0, -0.3757, 16, 12, 
31, 91, 73, 0.7734, 3.4492, 0, -0.2504, 23, 14, 
31, 91, 74, 0.7832, 3.4902, 0, -0.2504, 68, 18, 
31, 91, 75, 0.793, 3.5332, 0, -0.2504, 79, 19, 
31, 91, 76, 0.8008, 3.5762, 0, -0.2504, 39, 16, 
31, 91, 77, 0.6602, 0.6973, 0, -0.1252, 17, 13, 
31, 91, 78, 0.5078, 2.6563, 0, -0.1252, 23, 14, 
31, 91, 79, 0.6875, 2.6621, 0, -0.1252, 18, 13, 
31, 91, 80, 0.5527, 3.4902, 0, -0.1252, 31, 15, 
31, 91, 81, 0.6699, 3.5137, 0, -0.1252, 83, 19, 
31, 91, 82, 0.6797, 3.5566, 0, -0.1252, 88, 19, 
31, 91, 83, 0.8008, 3.5762, 0, -0.1252, 37, 16, 
31, 91, 84, 1.4824, 2.3652, 0, 0, 5, 8, 
31, 91, 85, 1.0313, 2.5488, 0, 0.1252, 30, 15, 
31, 91, 86, 1.0313, 2.5488, 0, 0.2504, 14, 12, 
31, 91, 87, -0.1719, 1.8242, 0, 0.3757, 19, 13, 
31, 91, 88, -2.9121, 2.5684, 0, 0.3757, 11, 11, 
31, 91, 89, 0.8184, 1.541, 0, -1.0018, 26, 14, 
31, 91, 90, 0.6348, 1.1953, 0, -0.6261, 23, 14, 
31, 91, 91, 0.6543, 1.2324, 0, -0.6261, 15, 12, 
32, 62, 1, 0.2539, 1.3281, 0, 0, 74, 19, 
32, 62, 2, 0.2617, 1.3711, 0, 0, 263, 24, 
32, 62, 3, 0.2695, 1.4141, 0, 0, 298, 25, 
32, 62, 4, 0.2773, 1.457, 0, 0, 126, 21, 
32, 62, 5, 0.6699, 1.6582, 0, 0, 86, 19, 
32, 62, 6, 0.6621, 3.4707, 0, 0, 22, 14, 
32, 62, 7, 0.6699, 3.5137, 0, 0, 44, 17, 
32, 62, 8, 0.6797, 3.5566, 0, 0, 33, 15, 
32, 62, 9, 0.2109, 1.3359, 0, 0.1252, 79, 19, 
32, 62, 10, 0.2188, 1.3789, 0, 0.1252, 239, 24, 
32, 62, 11, 0.2695, 1.4141, 0, 0.1252, 265, 24, 
32, 62, 12, 0.2773, 1.457, 0, 0.1252, 113, 21, 
32, 62, 13, 0.6543, 1.6172, 0, 0.1252, 151, 22, 
32, 62, 14, 0.6699, 1.6582, 0, 0.1252, 205, 23, 
32, 62, 15, 0.6875, 1.6992, 0, 0.1252, 100, 20, 
32, 62, 16, 0.6758, 2.6191, 0, 0.1252, 38, 16, 
32, 62, 17, 0.6016, 2.6816, 0, 0.1252, 18, 13, 
32, 62, 18, 0.2539, 1.3281, 0, 0.2504, 69, 18, 
32, 62, 19, 0.2188, 1.3789, 0, 0.2504, 159, 22, 
32, 62, 20, 0.2246, 1.4219, 0, 0.2504, 147, 22, 
32, 62, 21, 0.2324, 1.4648, 0, 0.2504, 62, 18, 
32, 62, 22, 0.5996, 1.6387, 0, 0.2504, 114, 21, 
32, 62, 23, 0.6152, 1.6797, 0, 0.2504, 119, 21, 
32, 62, 24, 0.2539, 1.3281, 0, 0.3757, 141, 22, 
32, 62, 25, 0.2617, 1.3711, 0, 0.3757, 285, 25, 
32, 62, 26, 0.2695, 1.4141, 0, 0.3757, 219, 23, 
32, 62, 27, 0.2324, 1.4648, 0, 0.3757, 62, 18, 
32, 62, 28, 0.4785, 1.6328, 0, 0.3757, 69, 18, 
32, 62, 29, 0.5449, 1.6582, 0, 0.3757, 118, 21, 
32, 62, 30, 0.5586, 1.6992, 0, 0.3757, 89, 20, 
32, 62, 31, 0.2539, 1.3281, 0, 0.5009, 77, 19, 
32, 62, 32, 0.2617, 1.3711, 0, 0.5009, 146, 22, 
32, 62, 33, 0.2695, 1.4141, 0, 0.5009, 110, 20, 
32, 62, 34, 0.2773, 1.457, 0, 0.5009, 31, 15, 
32, 62, 35, 0.4258, 1.6484, 0, 0.5009, 59, 18, 
32, 62, 36, 0.4902, 1.6738, 0, 0.5009, 78, 19, 
32, 62, 37, 0.5586, 1.6992, 0, 0.5009, 57, 18, 
32, 62, 38, 1.2129, 3.6895, 0, 0.5009, 12, 11, 
32, 62, 39, 0.2539, 1.3281, 0, -0.2504, 58, 18, 
32, 62, 40, 0.2617, 1.3711, 0, -0.2504, 118, 21, 
32, 62, 41, 0.3145, 1.4043, 0, -0.2504, 113, 21, 
32, 62, 42, 0.418, 1.4238, 0, -0.2504, 76, 19, 
32, 62, 43, 0.4297, 1.4648, 0, -0.2504, 38, 16, 
32, 62, 44, 0.0859, 2.748, 0, -0.2504, 22, 14, 
32, 62, 45, 0.3496, 2.7695, 0, -0.2504, 18, 13, 
32, 62, 46, 0.6621, 3.4707, 0, -0.2504, 21, 13, 
32, 62, 47, 0.7832, 3.4902, 0, -0.2504, 44, 17, 
32, 62, 48, 0.793, 3.5332, 0, -0.2504, 34, 15, 
32, 62, 49, 0.2109, 1.3359, 0, -0.1252, 110, 20, 
32, 62, 50, 0.2188, 1.3789, 0, -0.1252, 265, 24, 
32, 62, 51, 0.2246, 1.4219, 0, -0.1252, 259, 24, 
32, 62, 52, 0.2773, 1.457, 0, -0.1252, 109, 20, 
32, 62, 53, -0.1719, 2.7441, 0, -0.1252, 23, 14, 
32, 62, 54, 0.5527, 3.4902, 0, -0.1252, 42, 16, 
32, 62, 55, 0.5586, 3.5332, 0, -0.1252, 86, 19, 
32, 62, 56, 0.6797, 3.5566, 0, -0.1252, 63, 18, 
32, 62, 57, -0.1211, 3.8809, 0, 0.5009, 10, 10, 
32, 62, 58, 0.9277, 1.1582, 0, -0.2504, 63, 18, 
32, 62, 59, 1.002, 1.1523, 0, -0.2504, 28, 15, 
32, 62, 60, 1.5703, 2.3086, 0, -0.2504, 13, 11, 
32, 62, 61, 0.8809, 1.1934, 0, -0.1252, 78, 19, 
32, 62, 62, 0.9453, 2.582, 0, -0.1252, 20, 13, 
33, 82, 1, 0.6211, 0.8418, 0, 0, 18, 13, 
33, 82, 2, 0.6484, 0.877, 0, 0, 20, 13, 
33, 82, 3, 0.1973, 1.5586, 0, 0, 83, 19, 
33, 82, 4, 0.252, 1.5938, 0, 0, 70, 19, 
33, 82, 5, 0.6387, 1.5781, 0, 0, 39, 16, 
33, 82, 6, 0.709, 1.5938, 0, 0, 107, 20, 
33, 82, 7, 0.7266, 1.6348, 0, 0, 139, 21, 
33, 82, 8, 0.6875, 1.6992, 0, 0, 89, 20, 
33, 82, 9, 0.7031, 1.7383, 0, 0, 72, 19, 
33, 82, 10, 0.7793, 1.7539, 0, 0, 74, 19, 
33, 82, 11, 0.7969, 1.7949, 0, 0, 41, 16, 
33, 82, 12, 0.6758, 2.6191, 0, 0, 21, 13, 
33, 82, 13, 0.7832, 3.4902, 0, 0, 20, 13, 
33, 82, 14, 0.793, 3.5332, 0, 0, 16, 12, 
33, 82, 15, 0.5957, 0.8066, 0, 0.1252, 20, 13, 
33, 82, 16, 0.6211, 0.8418, 0, 0.1252, 44, 17, 
33, 82, 17, 0.6484, 0.877, 0, 0.1252, 46, 17, 
33, 82, 18, 0.6387, 1.5781, 0, 0.1252, 84, 19, 
33, 82, 19, 0.6543, 1.6172, 0, 0.1252, 215, 23, 
33, 82, 20, 0.6699, 1.6582, 0, 0.1252, 284, 25, 
33, 82, 21, 0.6309, 1.7207, 0, 0.1252, 185, 23, 
33, 82, 22, 0.7031, 1.7383, 0, 0.1252, 138, 21, 
33, 82, 23, 0.7793, 1.7539, 0, 0.1252, 154, 22, 
33, 82, 24, 0.7969, 1.7949, 0, 0.1252, 91, 20, 
33, 82, 25, 0.6758, 2.6191, 0, 0.1252, 39, 16, 
33, 82, 26, 0.6875, 2.6621, 0, 0.1252, 30, 15, 
33, 82, 27, 0.5898, 0.8652, 0, 0.2504, 19, 13, 
33, 82, 28, 0.6133, 0.9023, 0, 0.2504, 19, 13, 
33, 82, 29, 0.584, 1.5977, 0, 0.2504, 62, 18, 
33, 82, 30, 0.5996, 1.6387, 0, 0.2504, 115, 21, 
33, 82, 31, 0.6152, 1.6797, 0, 0.2504, 158, 22, 
33, 82, 32, 0.5723, 1.7402, 0, 0.2504, 120, 21, 
33, 82, 33, 0.5273, 1.8008, 0, 0.2504, 67, 18, 
33, 82, 34, 0.7207, 1.7793, 0, 0.2504, 66, 18, 
33, 82, 35, 0.6758, 2.6191, 0, 0.2504, 20, 13, 
33, 82, 36, 0.334, 1.4902, 0, -0.7513, 118, 21, 
33, 82, 37, 0.3438, 1.5332, 0, -0.7513, 203, 23, 
33, 82, 38, 0.3535, 1.5742, 0, -0.7513, 146, 22, 
33, 82, 39, 0.4141, 1.6055, 0, -0.7513, 67, 18, 
33, 82, 40, 0.4258, 1.6484, 0, -0.7513, 59, 18, 
33, 82, 41, 0.4355, 1.6895, 0, -0.7513, 33, 15, 
33, 82, 42, 0.2324, 1.4648, 0, -0.6261, 48, 17, 
33, 82, 43, 0.1914, 1.5156, 0, -0.6261, 177, 23, 
33, 82, 44, 0.1973, 1.5586, 0, -0.6261, 215, 23, 
33, 82, 45, 0.252, 1.5938, 0, -0.6261, 83, 19, 
33, 82, 46, 0.4141, 1.6055, 0, -0.6261, 65, 18, 
33, 82, 47, 0.4785, 1.6328, 0, -0.6261, 49, 17, 
33, 82, 48, 0.709, 1.5938, 0, -0.6261, 28, 15, 
33, 82, 49, 0.2383, 1.5078, 0, -0.5009, 52, 17, 
33, 82, 50, 0.2949, 1.543, 0, -0.5009, 199, 23, 
33, 82, 51, 0.3027, 1.5859, 0, -0.5009, 359, 26, 
33, 82, 52, 0.3105, 1.6289, 0, -0.5009, 239, 24, 
33, 82, 53, 0.4258, 1.6484, 0, -0.5009, 70, 19, 
33, 82, 54, 0.7637, 1.5684, 0, -0.5009, 29, 15, 
33, 82, 55, 0.8945, 1.5488, 0, -0.5009, 20, 13, 
33, 82, 56, 0.1914, 1.5156, 0, -0.3757, 81, 19, 
33, 82, 57, 0.2461, 1.5508, 0, -0.3757, 412, 26, 
33, 82, 58, 0.252, 1.5938, 0, -0.3757, 635, 28, 
33, 82, 59, 0.2598, 1.6367, 0, -0.3757, 376, 26, 
33, 82, 60, 0.2656, 1.6797, 0, -0.3757, 85, 19, 
33, 82, 61, 0.2383, 1.5078, 0, -0.2504, 62, 18, 
33, 82, 62, 0.2461, 1.5508, 0, -0.2504, 259, 24, 
33, 82, 63, 0.252, 1.5938, 0, -0.2504, 392, 26, 
33, 82, 64, 0.2598, 1.6367, 0, -0.2504, 228, 24, 
33, 82, 65, 0.2656, 1.6797, 0, -0.2504, 50, 17, 
33, 82, 66, 0.7832, 3.4902, 0, -0.2504, 26, 14, 
33, 82, 67, 0.793, 3.5332, 0, -0.2504, 23, 14, 
33, 82, 68, 0.6875, 3.5996, 0, -0.2504, 12, 11, 
33, 82, 69, 0.6582, 0.7578, 0, -0.1252, 14, 12, 
33, 82, 70, 0.1973, 1.5586, 0, -0.1252, 68, 18, 
33, 82, 71, 0.2012, 1.6016, 0, -0.1252, 75, 19, 
33, 82, 72, 0.207, 1.6445, 0, -0.1252, 37, 16, 
33, 82, 73, 0.6621, 3.4707, 0, -0.1252, 21, 13, 
33, 82, 74, 0.6699, 3.5137, 0, -0.1252, 41, 16, 
33, 82, 75, 0.6797, 3.5566, 0, -0.1252, 35, 16, 
33, 82, 76, 0.6875, 3.5996, 0, -0.1252, 16, 12, 
33, 82, 77, 1.0625, 1.3281, 0, -0.7513, 44, 17, 
33, 82, 78, 1.0898, 1.3633, 0, -0.7513, 29, 15, 
33, 82, 79, 0.9844, 1.334, 0, -0.6261, 52, 17, 
33, 82, 80, 1.0098, 1.3691, 0, -0.6261, 45, 17, 
33, 82, 81, 1.0625, 1.3281, 0, -0.5009, 56, 18, 
33, 82, 82, 0.8281, 1.4355, 0, -0.1252, 28, 15, 
34, 65, 1, 0.6484, 0.877, 0, 0, 15, 12, 
34, 65, 2, 0.7441, 1.6738, 0, 0, 77, 19, 
34, 65, 3, 0.752, 1.8613, 0, 0, 48, 17, 
34, 65, 4, 0.6543, 0.8184, 0, 0.1252, 22, 14, 
34, 65, 5, 0.6484, 0.877, 0, 0.1252, 33, 15, 
34, 65, 6, 0.6699, 1.6582, 0, 0.1252, 110, 20, 
34, 65, 7, 0.7441, 1.6738, 0, 0.1252, 181, 23, 
34, 65, 8, 0.7246, 1.4902, 0, 0.2504, 65, 18, 
34, 65, 9, 0.7441, 1.5293, 0, 0.2504, 75, 19, 
34, 65, 10, 0.709, 1.5938, 0, 0.2504, 64, 18, 
34, 65, 11, 0.6699, 1.6582, 0, 0.2504, 90, 20, 
34, 65, 12, 0.6875, 1.6992, 0, 0.2504, 124, 21, 
34, 65, 13, 0.6563, 1.4746, 0, 0.3757, 88, 19, 
34, 65, 14, 0.6738, 1.5156, 0, 0.3757, 210, 23, 
34, 65, 15, 0.6914, 1.5547, 0, 0.3757, 217, 23, 
34, 65, 16, 0.709, 1.5938, 0, 0.3757, 106, 20, 
34, 65, 17, 0.3359, 1.7578, 0, 0.3757, 44, 17, 
34, 65, 18, 0.3438, 1.8008, 0, 0.3757, 67, 18, 
34, 65, 19, 0.9961, 1.5898, 0, 0.3757, 50, 17, 
34, 65, 20, 0.6875, 1.4121, 0, 0.5009, 38, 16, 
34, 65, 21, 0.707, 1.4512, 0, 0.5009, 147, 22, 
34, 65, 22, 0.6738, 1.5156, 0, 0.5009, 278, 24, 
34, 65, 23, 0.6914, 1.5547, 0, 0.5009, 275, 24, 
34, 65, 24, 0.709, 1.5938, 0, 0.5009, 150, 22, 
34, 65, 25, 0.8379, 1.5801, 0, 0.5009, 60, 18, 
34, 65, 26, 0.9727, 1.5527, 0, 0.5009, 66, 18, 
34, 65, 27, 0.293, 1.8535, 0, 0.5009, 47, 17, 
34, 65, 28, 0.1973, 1.5586, 0, 0.6261, 39, 16, 
34, 65, 29, 0.252, 1.5938, 0, 0.6261, 139, 21, 
34, 65, 30, 0.2598, 1.6367, 0, 0.6261, 184, 23, 
34, 65, 31, 0.7441, 1.5293, 0, 0.6261, 133, 21, 
34, 65, 32, 0.6543, 1.6172, 0, 0.6261, 105, 20, 
34, 65, 33, 0.5586, 1.6992, 0, 0.6261, 38, 16, 
34, 65, 34, 0.2949, 1.543, 0, 0.7513, 21, 13, 
34, 65, 35, 0.3535, 1.5742, 0, 0.7513, 92, 20, 
34, 65, 36, 0.4141, 1.6055, 0, 0.7513, 134, 21, 
34, 65, 37, 0.373, 1.6602, 0, 0.7513, 63, 18, 
34, 65, 38, 0.5996, 1.6387, 0, 0.7513, 22, 14, 
34, 65, 39, 0.6875, 3.5996, 0, -0.6261, 16, 12, 
34, 65, 40, 0.6953, 3.6426, 0, -0.6261, 15, 12, 
34, 65, 41, 0.6797, 3.5566, 0, -0.5009, 22, 14, 
34, 65, 42, 0.6875, 3.5996, 0, -0.5009, 55, 17, 
34, 65, 43, 0.6953, 3.6426, 0, -0.5009, 51, 17, 
34, 65, 44, 0.7031, 3.6855, 0, -0.5009, 18, 13, 
34, 65, 45, 0.7852, 2.6797, 0, -0.3757, 16, 12, 
34, 65, 46, 0.7969, 2.7207, 0, -0.3757, 13, 11, 
34, 65, 47, 0.5664, 3.5762, 0, -0.3757, 19, 13, 
34, 65, 48, 0.5723, 3.6191, 0, -0.3757, 50, 17, 
34, 65, 49, 0.5801, 3.6621, 0, -0.3757, 48, 17, 
34, 65, 50, 0.5859, 3.7051, 0, -0.3757, 18, 13, 
34, 65, 51, 0.0547, 1.7441, 0, 0.3757, 85, 19, 
34, 65, 52, 1.0059, 1.4785, 0, 0.3757, 34, 15, 
34, 65, 53, 0.9727, 1.5527, 0, 0.3757, 61, 18, 
34, 65, 54, 0.293, 1.8535, 0, 0.3757, 49, 17, 
34, 65, 55, 0.0977, 1.5684, 0, 0.5009, 33, 15, 
34, 65, 56, 0.1016, 1.6113, 0, 0.5009, 124, 21, 
34, 65, 57, 0.1035, 1.6543, 0, 0.5009, 206, 23, 
34, 65, 58, 0.0527, 1.7012, 0, 0.5009, 207, 23, 
34, 65, 59, 0.0547, 1.7441, 0, 0.5009, 124, 21, 
34, 65, 60, 0.2871, 1.8105, 0, 0.5009, 66, 18, 
34, 65, 61, 0.9961, 1.5898, 0, 0.5009, 42, 16, 
34, 65, 62, 0.7363, 1.3867, 0, 0.6261, 29, 15, 
34, 65, 63, 0.1602, 1.6934, 0, 0.6261, 121, 21, 
34, 65, 64, 0, 1.7461, 0, 0.6261, 74, 19, 
34, 65, 65, -0.1777, 2.8301, 0, -0.3757, 9, 10, 
35, 39, 1, 0.5898, 0.8652, 0, 0, 6, 8, 
35, 39, 2, 0.6484, 0.877, 0, 0, 10, 10, 
35, 39, 3, 0.4531, 1.5488, 0, 0, 50, 17, 
35, 39, 4, 0.4668, 1.5918, 0, 0, 142, 22, 
35, 39, 5, 0.5313, 1.6172, 0, 0, 140, 21, 
35, 39, 6, 0.6543, 1.6172, 0, 0, 148, 22, 
35, 39, 7, 0.6699, 1.6582, 0, 0, 69, 18, 
35, 39, 8, 0.8008, 1.6484, 0, 0, 36, 16, 
35, 39, 9, 0.8203, 1.6875, 0, 0, 39, 16, 
35, 39, 10, 0.6484, 0.877, 0, 0.1252, 15, 12, 
35, 39, 11, 0.4043, 1.5625, 0, 0.1252, 102, 20, 
35, 39, 12, 0.4668, 1.5918, 0, 0.1252, 381, 26, 
35, 39, 13, 0.5313, 1.6172, 0, 0.1252, 503, 27, 
35, 39, 14, 0.5449, 1.6582, 0, 0.1252, 244, 24, 
35, 39, 15, 0.8008, 1.6484, 0, 0.1252, 60, 18, 
35, 39, 16, 0.4043, 1.5625, 0, 0.2504, 56, 18, 
35, 39, 17, 0.4668, 1.5918, 0, 0.2504, 203, 23, 
35, 39, 18, 0.4785, 1.6328, 0, 0.2504, 266, 24, 
35, 39, 19, 0.4902, 1.6738, 0, 0.2504, 129, 21, 
35, 39, 20, 0.4766, 1.4512, 0, 0.3757, 14, 12, 
35, 39, 21, 0.4668, 1.5918, 0, 0.3757, 31, 15, 
35, 39, 22, 0.4785, 1.6328, 0, 0.3757, 36, 16, 
35, 39, 23, 0.4902, 1.6738, 0, 0.3757, 15, 12, 
35, 39, 24, 0.6484, 0.877, 0, -0.2504, 12, 11, 
35, 39, 25, 0.6211, 1.5371, 0, -0.2504, 55, 17, 
35, 39, 26, 0.6387, 1.5781, 0, -0.2504, 127, 21, 
35, 39, 27, 0.6543, 1.6172, 0, -0.2504, 122, 21, 
35, 39, 28, 0.6699, 1.6582, 0, -0.2504, 43, 16, 
35, 39, 29, 0.5586, 3.5332, 0, -0.2504, 15, 12, 
35, 39, 30, 0.6211, 0.8418, 0, -0.1252, 20, 13, 
35, 39, 31, 0.6484, 0.877, 0, -0.1252, 33, 15, 
35, 39, 32, 0.6738, 0.9121, 0, -0.1252, 23, 14, 
35, 39, 33, 0.5703, 1.5566, 0, -0.1252, 132, 21, 
35, 39, 34, 0.584, 1.5977, 0, -0.1252, 300, 25, 
35, 39, 35, 0.5996, 1.6387, 0, -0.1252, 294, 25, 
35, 39, 36, 0.6152, 1.6797, 0, -0.1252, 106, 20, 
35, 39, 37, 0.2871, 1.8105, 0, -0.1252, 38, 16, 
35, 39, 38, 0.5527, 3.4902, 0, -0.1252, 22, 14, 
35, 39, 39, 0.5586, 3.5332, 0, -0.1252, 21, 13, 
